folder,i,j,overlap
gazebo_summer,24,31,0.20405
gazebo_summer,25,0,0.46686000000000005
gazebo_summer,25,1,0.47641999999999995
gazebo_summer,25,2,0.47311000000000003
gazebo_summer,25,3,0.43441
gazebo_summer,25,4,0.39245
gazebo_summer,25,5,0.34225
gazebo_summer,25,6,0.28491
gazebo_summer,25,7,0.33058000000000004
gazebo_summer,25,8,0.34242
gazebo_summer,25,9,0.31506999999999996
gazebo_summer,25,10,0.23276
gazebo_summer,25,11,0.19514
gazebo_summer,25,12,0.13663
gazebo_summer,25,13,0.1089
gazebo_summer,25,14,0.16888
gazebo_summer,25,15,0.23408
gazebo_summer,25,16,0.24261999999999997
gazebo_summer,25,17,0.23845
gazebo_summer,25,18,0.28504
gazebo_summer,25,19,0.28841999999999995
gazebo_summer,25,20,0.30537
gazebo_summer,25,21,0.37506999999999996
gazebo_summer,25,22,0.47653999999999996
gazebo_summer,25,23,0.61925
gazebo_summer,25,24,0.72356
gazebo_summer,25,26,0.6926800000000001
gazebo_summer,25,27,0.54352
gazebo_summer,25,28,0.46225
gazebo_summer,25,29,0.42498
gazebo_summer,25,30,0.30924
gazebo_summer,25,31,0.21111999999999997
gazebo_summer,26,0,0.46903999999999996
gazebo_summer,26,1,0.48738000000000004
gazebo_summer,26,2,0.48608
gazebo_summer,26,3,0.4393
gazebo_summer,26,4,0.38414
gazebo_summer,26,5,0.3287
gazebo_summer,26,6,0.27748
gazebo_summer,26,7,0.31561
gazebo_summer,26,8,0.3545
gazebo_summer,26,9,0.31077
gazebo_summer,26,10,0.27658
gazebo_summer,26,11,0.24591999999999997
gazebo_summer,26,12,0.14381
gazebo_summer,26,13,0.085727
gazebo_summer,26,14,0.091499
gazebo_summer,26,15,0.19311
gazebo_summer,26,16,0.21191999999999997
gazebo_summer,26,17,0.22491999999999998
gazebo_summer,26,18,0.26758000000000004
gazebo_summer,26,19,0.27505999999999997
gazebo_summer,26,20,0.29602
gazebo_summer,26,21,0.36118
gazebo_summer,26,22,0.44301999999999997
gazebo_summer,26,23,0.5536800000000001
gazebo_summer,26,24,0.63193
gazebo_summer,26,25,0.70429
gazebo_summer,26,27,0.6772100000000001
gazebo_summer,26,28,0.53763
gazebo_summer,26,29,0.50767
gazebo_summer,26,30,0.39671
gazebo_summer,26,31,0.29244000000000003
gazebo_summer,27,0,0.47371
gazebo_summer,27,1,0.49144
gazebo_summer,27,2,0.48193
gazebo_summer,27,3,0.44686000000000003
gazebo_summer,27,4,0.40638
gazebo_summer,27,5,0.36174
gazebo_summer,27,6,0.30785
gazebo_summer,27,7,0.33043
gazebo_summer,27,8,0.40286
gazebo_summer,27,9,0.36322
gazebo_summer,27,10,0.31868
gazebo_summer,27,11,0.26842
gazebo_summer,27,12,0.18266
gazebo_summer,27,13,0.08024500000000001
gazebo_summer,27,14,0.065578
gazebo_summer,27,15,0.14526
gazebo_summer,27,16,0.1715
gazebo_summer,27,17,0.18714
gazebo_summer,27,18,0.21561
gazebo_summer,27,19,0.22926
gazebo_summer,27,20,0.26255
gazebo_summer,27,21,0.3533
gazebo_summer,27,22,0.42295
gazebo_summer,27,23,0.51468
gazebo_summer,27,24,0.5655
gazebo_summer,27,25,0.60383
gazebo_summer,27,26,0.73147
gazebo_summer,27,28,0.68442
gazebo_summer,27,29,0.60164
gazebo_summer,27,30,0.49396
gazebo_summer,27,31,0.38303000000000004
gazebo_summer,28,0,0.4496
gazebo_summer,28,1,0.47497
gazebo_summer,28,2,0.47062
gazebo_summer,28,3,0.44286000000000003
gazebo_summer,28,4,0.40703
gazebo_summer,28,5,0.37196
gazebo_summer,28,6,0.32406999999999997
gazebo_summer,28,7,0.3253
gazebo_summer,28,8,0.38138
gazebo_summer,28,9,0.36911
gazebo_summer,28,10,0.32286
gazebo_summer,28,11,0.31346999999999997
gazebo_summer,28,12,0.21564
gazebo_summer,28,13,0.11582999999999999
gazebo_summer,28,14,0.073436
gazebo_summer,28,15,0.14695
gazebo_summer,28,16,0.17457
gazebo_summer,28,17,0.18527000000000002
gazebo_summer,28,18,0.19835
gazebo_summer,28,19,0.20803000000000002
gazebo_summer,28,20,0.23146
gazebo_summer,28,21,0.31251
gazebo_summer,28,22,0.3931
gazebo_summer,28,23,0.47739
gazebo_summer,28,24,0.52191
gazebo_summer,28,25,0.56394
gazebo_summer,28,26,0.6492100000000001
gazebo_summer,28,27,0.72963
gazebo_summer,28,29,0.75608
gazebo_summer,28,30,0.59226
gazebo_summer,28,31,0.46445
gazebo_summer,29,0,0.4393
gazebo_summer,29,1,0.47218000000000004
gazebo_summer,29,2,0.467
gazebo_summer,29,3,0.4345
gazebo_summer,29,4,0.39711
gazebo_summer,29,5,0.36233000000000004
gazebo_summer,29,6,0.31526
gazebo_summer,29,7,0.29574
gazebo_summer,29,8,0.31645
gazebo_summer,29,9,0.32279
gazebo_summer,29,10,0.29219
gazebo_summer,29,11,0.28115
gazebo_summer,29,12,0.19086
gazebo_summer,29,13,0.10635
gazebo_summer,29,14,0.066648
gazebo_summer,29,15,0.13874
gazebo_summer,29,16,0.16375
gazebo_summer,29,17,0.17088
gazebo_summer,29,18,0.18198
gazebo_summer,29,19,0.17267000000000002
gazebo_summer,29,20,0.19879000000000002
gazebo_summer,29,21,0.27368000000000003
gazebo_summer,29,22,0.34907
gazebo_summer,29,23,0.43856000000000006
gazebo_summer,29,24,0.48667
gazebo_summer,29,25,0.52522
gazebo_summer,29,26,0.62224
gazebo_summer,29,27,0.65965
gazebo_summer,29,28,0.74965
gazebo_summer,29,30,0.67366
gazebo_summer,29,31,0.45288999999999996
gazebo_summer,30,0,0.43768999999999997
gazebo_summer,30,1,0.4678
gazebo_summer,30,2,0.46505
gazebo_summer,30,3,0.4322
gazebo_summer,30,4,0.38874000000000003
gazebo_summer,30,5,0.34786999999999996
gazebo_summer,30,6,0.30508
gazebo_summer,30,7,0.26932
gazebo_summer,30,8,0.27787
gazebo_summer,30,9,0.30865
gazebo_summer,30,10,0.29849000000000003
gazebo_summer,30,11,0.27833
gazebo_summer,30,12,0.16552999999999998
gazebo_summer,30,13,0.087463
gazebo_summer,30,14,0.066478
gazebo_summer,30,15,0.13985999999999998
gazebo_summer,30,16,0.16555999999999998
gazebo_summer,30,17,0.15632000000000001
gazebo_summer,30,18,0.16025999999999999
gazebo_summer,30,19,0.14678
gazebo_summer,30,20,0.18821
gazebo_summer,30,21,0.26493
gazebo_summer,30,22,0.31582
gazebo_summer,30,23,0.37819
gazebo_summer,30,24,0.41773999999999994
gazebo_summer,30,25,0.44442
gazebo_summer,30,26,0.54214
gazebo_summer,30,27,0.60342
gazebo_summer,30,28,0.63772
gazebo_summer,30,29,0.71678
gazebo_summer,30,31,0.606
gazebo_summer,31,0,0.41996999999999995
gazebo_summer,31,1,0.43996
gazebo_summer,31,2,0.42963
gazebo_summer,31,3,0.39402
gazebo_summer,31,4,0.34474
gazebo_summer,31,5,0.29974
gazebo_summer,31,6,0.26927
gazebo_summer,31,7,0.20374
gazebo_summer,31,8,0.24191
gazebo_summer,31,9,0.27203
gazebo_summer,31,10,0.2537
gazebo_summer,31,11,0.23435999999999998
gazebo_summer,31,12,0.13015
gazebo_summer,31,13,0.060063
gazebo_summer,31,14,0.058254999999999994
gazebo_summer,31,15,0.12772
gazebo_summer,31,16,0.14662999999999998
gazebo_summer,31,17,0.11019000000000001
gazebo_summer,31,18,0.12652
gazebo_summer,31,19,0.11789000000000001
gazebo_summer,31,20,0.19453
gazebo_summer,31,21,0.27258000000000004
gazebo_summer,31,22,0.28507
gazebo_summer,31,23,0.31827
gazebo_summer,31,24,0.34891
gazebo_summer,31,25,0.36735999999999996
gazebo_summer,31,26,0.45985
gazebo_summer,31,27,0.52608
gazebo_summer,31,28,0.56903
gazebo_summer,31,29,0.55318
gazebo_summer,31,30,0.67833
gazebo_winter,0,1,0.64712
gazebo_winter,0,2,0.5707300000000001
gazebo_winter,0,3,0.47158
gazebo_winter,0,4,0.38963000000000003
gazebo_winter,0,5,0.19787000000000002
gazebo_winter,0,6,0.24498000000000003
gazebo_winter,0,7,0.26250999999999997
gazebo_winter,0,8,0.25464000000000003
gazebo_winter,0,9,0.2304
gazebo_winter,0,10,0.18497
gazebo_winter,0,11,0.11689000000000001
gazebo_winter,0,12,0.15797
gazebo_winter,0,13,0.19375
gazebo_winter,0,14,0.16585
gazebo_winter,0,15,0.1109
gazebo_winter,0,16,0.2327
gazebo_winter,0,17,0.36934
gazebo_winter,0,18,0.39916999999999997
gazebo_winter,0,19,0.43035
gazebo_winter,0,20,0.35789
gazebo_winter,0,21,0.30345
gazebo_winter,0,22,0.29038
gazebo_winter,0,23,0.31293000000000004
gazebo_winter,0,24,0.33664
gazebo_winter,0,25,0.35381999999999997
gazebo_winter,0,26,0.37199
gazebo_winter,0,27,0.39043
gazebo_winter,0,28,0.35871
gazebo_winter,0,29,0.32197
gazebo_winter,0,30,0.3204
gazebo_winter,1,0,0.6543899999999999
gazebo_winter,1,2,0.6567
gazebo_winter,1,3,0.57306
gazebo_winter,1,4,0.47771
gazebo_winter,1,5,0.25678
gazebo_winter,1,6,0.28433
gazebo_winter,1,7,0.28009
gazebo_winter,1,8,0.27523000000000003
gazebo_winter,1,9,0.24770999999999999
gazebo_winter,1,10,0.2038
gazebo_winter,1,11,0.13665
gazebo_winter,1,12,0.18317999999999998
gazebo_winter,1,13,0.22282
gazebo_winter,1,14,0.19155
gazebo_winter,1,15,0.12498
gazebo_winter,1,16,0.25703000000000004
gazebo_winter,1,17,0.39551
gazebo_winter,1,18,0.42241999999999996
gazebo_winter,1,19,0.44659
gazebo_winter,1,20,0.37426
gazebo_winter,1,21,0.31745999999999996
gazebo_winter,1,22,0.29762
gazebo_winter,1,23,0.31345
gazebo_winter,1,24,0.32958000000000004
gazebo_winter,1,25,0.35124
gazebo_winter,1,26,0.37539
gazebo_winter,1,27,0.40333
gazebo_winter,1,28,0.39238
gazebo_winter,1,29,0.32713000000000003
gazebo_winter,1,30,0.33251
gazebo_winter,2,0,0.62154
gazebo_winter,2,1,0.66874
gazebo_winter,2,3,0.65499
gazebo_winter,2,4,0.55752
gazebo_winter,2,5,0.31872
gazebo_winter,2,6,0.32827
gazebo_winter,2,7,0.3049
gazebo_winter,2,8,0.29548
gazebo_winter,2,9,0.2687
gazebo_winter,2,10,0.21986999999999998
gazebo_winter,2,11,0.15577
gazebo_winter,2,12,0.20611999999999997
gazebo_winter,2,13,0.26949
gazebo_winter,2,14,0.21986
gazebo_winter,2,15,0.14719000000000002
gazebo_winter,2,16,0.24691999999999997
gazebo_winter,2,17,0.40494
gazebo_winter,2,18,0.47372
gazebo_winter,2,19,0.43428999999999995
gazebo_winter,2,20,0.39258000000000004
gazebo_winter,2,21,0.34879
gazebo_winter,2,22,0.32406
gazebo_winter,2,23,0.34
gazebo_winter,2,24,0.36036999999999997
gazebo_winter,2,25,0.38425
gazebo_winter,2,26,0.41133000000000003
gazebo_winter,2,27,0.43782
gazebo_winter,2,28,0.42446999999999996
gazebo_winter,2,29,0.35553
gazebo_winter,2,30,0.35831
gazebo_winter,3,0,0.57692
gazebo_winter,3,1,0.64173
gazebo_winter,3,2,0.67798
gazebo_winter,3,4,0.65476
gazebo_winter,3,5,0.4092
gazebo_winter,3,6,0.38238
gazebo_winter,3,7,0.34155
gazebo_winter,3,8,0.32665
gazebo_winter,3,9,0.29675
gazebo_winter,3,10,0.2478
gazebo_winter,3,11,0.19079000000000002
gazebo_winter,3,12,0.22796
gazebo_winter,3,13,0.33074000000000003
gazebo_winter,3,14,0.28162
gazebo_winter,3,15,0.18258
gazebo_winter,3,16,0.23479
gazebo_winter,3,17,0.37805
gazebo_winter,3,18,0.42200000000000004
gazebo_winter,3,19,0.43061000000000005
gazebo_winter,3,20,0.39547
gazebo_winter,3,21,0.36879
gazebo_winter,3,22,0.35806
gazebo_winter,3,23,0.37606999999999996
gazebo_winter,3,24,0.39864
gazebo_winter,3,25,0.42686
gazebo_winter,3,26,0.45376000000000005
gazebo_winter,3,27,0.45893999999999996
gazebo_winter,3,28,0.43194
gazebo_winter,3,29,0.3578
gazebo_winter,3,30,0.37471
gazebo_winter,4,0,0.49993000000000004
gazebo_winter,4,1,0.58668
gazebo_winter,4,2,0.63373
gazebo_winter,4,3,0.67891
gazebo_winter,4,5,0.49811000000000005
gazebo_winter,4,6,0.42986
gazebo_winter,4,7,0.39046
gazebo_winter,4,8,0.36494
gazebo_winter,4,9,0.33054
gazebo_winter,4,10,0.28548
gazebo_winter,4,11,0.23405
gazebo_winter,4,12,0.25343000000000004
gazebo_winter,4,13,0.34258
gazebo_winter,4,14,0.32698
gazebo_winter,4,15,0.23160999999999998
gazebo_winter,4,16,0.2058
gazebo_winter,4,17,0.34236
gazebo_winter,4,18,0.41716000000000003
gazebo_winter,4,19,0.40212
gazebo_winter,4,20,0.38715
gazebo_winter,4,21,0.37601
gazebo_winter,4,22,0.36930999999999997
gazebo_winter,4,23,0.39450999999999997
gazebo_winter,4,24,0.41981
gazebo_winter,4,25,0.45286000000000004
gazebo_winter,4,26,0.47246000000000005
gazebo_winter,4,27,0.47073000000000004
gazebo_winter,4,28,0.44082
gazebo_winter,4,29,0.3568
gazebo_winter,4,30,0.3598
gazebo_winter,5,0,0.38069000000000003
gazebo_winter,5,1,0.44676000000000005
gazebo_winter,5,2,0.5173800000000001
gazebo_winter,5,3,0.58082
gazebo_winter,5,4,0.65082
gazebo_winter,5,6,0.6742199999999999
gazebo_winter,5,7,0.5662
gazebo_winter,5,8,0.51253
gazebo_winter,5,9,0.45613000000000004
gazebo_winter,5,10,0.3824
gazebo_winter,5,11,0.30904
gazebo_winter,5,12,0.3077
gazebo_winter,5,13,0.35664
gazebo_winter,5,14,0.36653
gazebo_winter,5,15,0.32375
gazebo_winter,5,16,0.17579
gazebo_winter,5,17,0.23385999999999998
gazebo_winter,5,18,0.32233
gazebo_winter,5,19,0.33745
gazebo_winter,5,20,0.41661000000000004
gazebo_winter,5,21,0.42078999999999994
gazebo_winter,5,22,0.42735
gazebo_winter,5,23,0.44903999999999994
gazebo_winter,5,24,0.47841000000000006
gazebo_winter,5,25,0.51186
gazebo_winter,5,26,0.52332
gazebo_winter,5,27,0.50648
gazebo_winter,5,28,0.45647
gazebo_winter,5,29,0.35143
gazebo_winter,5,30,0.3314
gazebo_winter,6,0,0.33338
gazebo_winter,6,1,0.3943
gazebo_winter,6,2,0.45948999999999995
gazebo_winter,6,3,0.52603
gazebo_winter,6,4,0.58249
gazebo_winter,6,5,0.68905
gazebo_winter,6,7,0.6747
gazebo_winter,6,8,0.59511
gazebo_winter,6,9,0.49615
gazebo_winter,6,10,0.3942
gazebo_winter,6,11,0.31555
gazebo_winter,6,12,0.30099000000000004
gazebo_winter,6,13,0.3179
gazebo_winter,6,14,0.36891999999999997
gazebo_winter,6,15,0.35775
gazebo_winter,6,16,0.1835
gazebo_winter,6,17,0.16881
gazebo_winter,6,18,0.28586999999999996
gazebo_winter,6,19,0.34615999999999997
gazebo_winter,6,20,0.42486999999999997
gazebo_winter,6,21,0.43
gazebo_winter,6,22,0.41738000000000003
gazebo_winter,6,23,0.44746
gazebo_winter,6,24,0.47091000000000005
gazebo_winter,6,25,0.50573
gazebo_winter,6,26,0.50934
gazebo_winter,6,27,0.49538999999999994
gazebo_winter,6,28,0.42855
gazebo_winter,6,29,0.32109
gazebo_winter,6,30,0.29219
gazebo_winter,7,0,0.32306
gazebo_winter,7,1,0.37759000000000004
gazebo_winter,7,2,0.42963999999999997
gazebo_winter,7,3,0.46868000000000004
gazebo_winter,7,4,0.51952
gazebo_winter,7,5,0.59529
gazebo_winter,7,6,0.72739
gazebo_winter,7,8,0.74873
gazebo_winter,7,9,0.63044
gazebo_winter,7,10,0.48844
gazebo_winter,7,11,0.37755
gazebo_winter,7,12,0.33311999999999997
gazebo_winter,7,13,0.32411999999999996
gazebo_winter,7,14,0.36399000000000004
gazebo_winter,7,15,0.34617
gazebo_winter,7,16,0.24681
gazebo_winter,7,17,0.17385
gazebo_winter,7,18,0.23419
gazebo_winter,7,19,0.3271
gazebo_winter,7,20,0.41978000000000004
gazebo_winter,7,21,0.42657
gazebo_winter,7,22,0.44406
gazebo_winter,7,23,0.50242
gazebo_winter,7,24,0.5433899999999999
gazebo_winter,7,25,0.57889
gazebo_winter,7,26,0.57
gazebo_winter,7,27,0.5372600000000001
gazebo_winter,7,28,0.47605
gazebo_winter,7,29,0.32527
gazebo_winter,7,30,0.23467
gazebo_winter,8,0,0.27603
gazebo_winter,8,1,0.32629
gazebo_winter,8,2,0.36967
gazebo_winter,8,3,0.40753
gazebo_winter,8,4,0.45982
gazebo_winter,8,5,0.52971
gazebo_winter,8,6,0.67227
gazebo_winter,8,7,0.76522
gazebo_winter,8,9,0.71136
gazebo_winter,8,10,0.551
gazebo_winter,8,11,0.43431000000000003
gazebo_winter,8,12,0.36459
gazebo_winter,8,13,0.33436
gazebo_winter,8,14,0.32123
gazebo_winter,8,15,0.29081999999999997
gazebo_winter,8,16,0.24955
gazebo_winter,8,17,0.17074
gazebo_winter,8,18,0.19816
gazebo_winter,8,19,0.24923
gazebo_winter,8,20,0.32441
gazebo_winter,8,21,0.34043
gazebo_winter,8,22,0.36486
gazebo_winter,8,23,0.45588999999999996
gazebo_winter,8,24,0.49756000000000006
gazebo_winter,8,25,0.54748
gazebo_winter,8,26,0.55155
gazebo_winter,8,27,0.50798
gazebo_winter,8,28,0.46758999999999995
gazebo_winter,8,29,0.34959
gazebo_winter,8,30,0.23060999999999998
gazebo_winter,9,0,0.2399
gazebo_winter,9,1,0.28546
gazebo_winter,9,2,0.32759
gazebo_winter,9,3,0.37240999999999996
gazebo_winter,9,4,0.44093000000000004
gazebo_winter,9,5,0.49563999999999997
gazebo_winter,9,6,0.6027399999999999
gazebo_winter,9,7,0.69987
gazebo_winter,9,8,0.74637
gazebo_winter,9,10,0.67032
gazebo_winter,9,11,0.54506
gazebo_winter,9,12,0.46476000000000006
gazebo_winter,9,13,0.38768
gazebo_winter,9,14,0.32716
gazebo_winter,9,15,0.27887
gazebo_winter,9,16,0.24241
gazebo_winter,9,17,0.18524000000000002
gazebo_winter,9,18,0.19630999999999998
gazebo_winter,9,19,0.20653000000000002
gazebo_winter,9,20,0.25467
gazebo_winter,9,21,0.29979
gazebo_winter,9,22,0.33168000000000003
gazebo_winter,9,23,0.38856999999999997
gazebo_winter,9,24,0.44315
gazebo_winter,9,25,0.48693000000000003
gazebo_winter,9,26,0.48704
gazebo_winter,9,27,0.46103
gazebo_winter,9,28,0.41184
gazebo_winter,9,29,0.30107
gazebo_winter,9,30,0.23561999999999997
gazebo_winter,10,0,0.19316
gazebo_winter,10,1,0.23751
gazebo_winter,10,2,0.28223000000000004
gazebo_winter,10,3,0.33199
gazebo_winter,10,4,0.41526
gazebo_winter,10,5,0.45911
gazebo_winter,10,6,0.51578
gazebo_winter,10,7,0.5943
gazebo_winter,10,8,0.6625
gazebo_winter,10,9,0.72196
gazebo_winter,10,11,0.68133
gazebo_winter,10,12,0.57222
gazebo_winter,10,13,0.45848999999999995
gazebo_winter,10,14,0.37512
gazebo_winter,10,15,0.294
gazebo_winter,10,16,0.25916999999999996
gazebo_winter,10,17,0.20443
gazebo_winter,10,18,0.19712000000000002
gazebo_winter,10,19,0.18895
gazebo_winter,10,20,0.23808
gazebo_winter,10,21,0.30718
gazebo_winter,10,22,0.3722
gazebo_winter,10,23,0.37338000000000005
gazebo_winter,10,24,0.34317
gazebo_winter,10,25,0.39685
gazebo_winter,10,26,0.41643
gazebo_winter,10,27,0.37589
gazebo_winter,10,28,0.32926
gazebo_winter,10,29,0.2348
gazebo_winter,10,30,0.21441
gazebo_winter,11,0,0.17608
gazebo_winter,11,1,0.21559
gazebo_winter,11,2,0.25694
gazebo_winter,11,3,0.30806
gazebo_winter,11,4,0.40021999999999996
gazebo_winter,11,5,0.43275
gazebo_winter,11,6,0.46635
gazebo_winter,11,7,0.51139
gazebo_winter,11,8,0.57919
gazebo_winter,11,9,0.65635
gazebo_winter,11,10,0.7255699999999999
gazebo_winter,11,12,0.7128800000000001
gazebo_winter,11,13,0.56803
gazebo_winter,11,14,0.43363
gazebo_winter,11,15,0.32627
gazebo_winter,11,16,0.28600000000000003
gazebo_winter,11,17,0.22002
gazebo_winter,11,18,0.18847
gazebo_winter,11,19,0.16972
gazebo_winter,11,20,0.20943
gazebo_winter,11,21,0.31690999999999997
gazebo_winter,11,22,0.37149
gazebo_winter,11,23,0.32616999999999996
gazebo_winter,11,24,0.30622
gazebo_winter,11,25,0.33379000000000003
gazebo_winter,11,26,0.33566
gazebo_winter,11,27,0.30234
gazebo_winter,11,28,0.26821999999999996
gazebo_winter,11,29,0.20592
gazebo_winter,11,30,0.19100999999999999
gazebo_winter,12,0,0.18199
gazebo_winter,12,1,0.22457
gazebo_winter,12,2,0.26506
gazebo_winter,12,3,0.31931
gazebo_winter,12,4,0.38204
gazebo_winter,12,5,0.39102
gazebo_winter,12,6,0.39268000000000003
gazebo_winter,12,7,0.4166
gazebo_winter,12,8,0.47117
gazebo_winter,12,9,0.5579999999999999
gazebo_winter,12,10,0.6398699999999999
gazebo_winter,12,11,0.74548
gazebo_winter,12,13,0.70076
gazebo_winter,12,14,0.51299
gazebo_winter,12,15,0.35499
gazebo_winter,12,16,0.29649000000000003
gazebo_winter,12,17,0.25203000000000003
gazebo_winter,12,18,0.22326999999999997
gazebo_winter,12,19,0.19165
gazebo_winter,12,20,0.2149
gazebo_winter,12,21,0.33039
gazebo_winter,12,22,0.43200000000000005
gazebo_winter,12,23,0.38142
gazebo_winter,12,24,0.28934
gazebo_winter,12,25,0.2539
gazebo_winter,12,26,0.25039
gazebo_winter,12,27,0.25816999999999996
gazebo_winter,12,28,0.23593000000000003
gazebo_winter,12,29,0.18051
gazebo_winter,12,30,0.18525
gazebo_winter,13,0,0.1906
gazebo_winter,13,1,0.22862
gazebo_winter,13,2,0.27176999999999996
gazebo_winter,13,3,0.34924
gazebo_winter,13,4,0.38993
gazebo_winter,13,5,0.3845
gazebo_winter,13,6,0.36758
gazebo_winter,13,7,0.3711
gazebo_winter,13,8,0.4052
gazebo_winter,13,9,0.46018000000000003
gazebo_winter,13,10,0.52773
gazebo_winter,13,11,0.61483
gazebo_winter,13,12,0.70515
gazebo_winter,13,14,0.6754
gazebo_winter,13,15,0.45335
gazebo_winter,13,16,0.34376
gazebo_winter,13,17,0.32381
gazebo_winter,13,18,0.29425
gazebo_winter,13,19,0.25458000000000003
gazebo_winter,13,20,0.25824
gazebo_winter,13,21,0.32201
gazebo_winter,13,22,0.43338999999999994
gazebo_winter,13,23,0.41317
gazebo_winter,13,24,0.3627
gazebo_winter,13,25,0.30049000000000003
gazebo_winter,13,26,0.26437
gazebo_winter,13,27,0.23016999999999999
gazebo_winter,13,28,0.22555
gazebo_winter,13,29,0.17131
gazebo_winter,13,30,0.18775999999999998
gazebo_winter,14,0,0.20556
gazebo_winter,14,1,0.23685
gazebo_winter,14,2,0.26757
gazebo_winter,14,3,0.31695999999999996
gazebo_winter,14,4,0.37513
gazebo_winter,14,5,0.35731999999999997
gazebo_winter,14,6,0.33621
gazebo_winter,14,7,0.33236
gazebo_winter,14,8,0.34484000000000004
gazebo_winter,14,9,0.36749
gazebo_winter,14,10,0.41203999999999996
gazebo_winter,14,11,0.46789
gazebo_winter,14,12,0.5592199999999999
gazebo_winter,14,13,0.70462
gazebo_winter,14,15,0.57805
gazebo_winter,14,16,0.41002
gazebo_winter,14,17,0.38395
gazebo_winter,14,18,0.34592
gazebo_winter,14,19,0.30574
gazebo_winter,14,20,0.29158
gazebo_winter,14,21,0.3183
gazebo_winter,14,22,0.39299999999999996
gazebo_winter,14,23,0.37545
gazebo_winter,14,24,0.33815
gazebo_winter,14,25,0.31376
gazebo_winter,14,26,0.28328000000000003
gazebo_winter,14,27,0.23035999999999998
gazebo_winter,14,28,0.21584
gazebo_winter,14,29,0.1623
gazebo_winter,14,30,0.16457
gazebo_winter,15,0,0.17918
gazebo_winter,15,1,0.22604000000000002
gazebo_winter,15,2,0.25939
gazebo_winter,15,3,0.28920999999999997
gazebo_winter,15,4,0.32118
gazebo_winter,15,5,0.32665
gazebo_winter,15,6,0.3217
gazebo_winter,15,7,0.31445
gazebo_winter,15,8,0.31747
gazebo_winter,15,9,0.32209
gazebo_winter,15,10,0.35115999999999997
gazebo_winter,15,11,0.3989
gazebo_winter,15,12,0.44672
gazebo_winter,15,13,0.56483
gazebo_winter,15,14,0.67071
gazebo_winter,15,16,0.49888999999999994
gazebo_winter,15,17,0.40187
gazebo_winter,15,18,0.38586
gazebo_winter,15,19,0.3174
gazebo_winter,15,20,0.32505
gazebo_winter,15,21,0.33736
gazebo_winter,15,22,0.38151
gazebo_winter,15,23,0.34574
gazebo_winter,15,24,0.31614000000000003
gazebo_winter,15,25,0.29705
gazebo_winter,15,26,0.27457
gazebo_winter,15,27,0.2216
gazebo_winter,15,28,0.20185999999999998
gazebo_winter,15,29,0.14929
gazebo_winter,15,30,0.13854
gazebo_winter,16,0,0.28131999999999996
gazebo_winter,16,1,0.32305
gazebo_winter,16,2,0.32954
gazebo_winter,16,3,0.29281
gazebo_winter,16,4,0.30271
gazebo_winter,16,5,0.26603000000000004
gazebo_winter,16,6,0.2483
gazebo_winter,16,7,0.24774000000000002
gazebo_winter,16,8,0.2558
gazebo_winter,16,9,0.26771999999999996
gazebo_winter,16,10,0.30691999999999997
gazebo_winter,16,11,0.36716
gazebo_winter,16,12,0.40565999999999997
gazebo_winter,16,13,0.47978999999999994
gazebo_winter,16,14,0.52923
gazebo_winter,16,15,0.5764600000000001
gazebo_winter,16,17,0.5887600000000001
gazebo_winter,16,18,0.47655
gazebo_winter,16,19,0.39797
gazebo_winter,16,20,0.34121
gazebo_winter,16,21,0.34704
gazebo_winter,16,22,0.39163000000000003
gazebo_winter,16,23,0.35596
gazebo_winter,16,24,0.31977
gazebo_winter,16,25,0.27381
gazebo_winter,16,26,0.23331
gazebo_winter,16,27,0.18147
gazebo_winter,16,28,0.1653
gazebo_winter,16,29,0.13141
gazebo_winter,16,30,0.11667999999999999
gazebo_winter,17,0,0.39563000000000004
gazebo_winter,17,1,0.42787
gazebo_winter,17,2,0.43438000000000004
gazebo_winter,17,3,0.44709
gazebo_winter,17,4,0.39737
gazebo_winter,17,5,0.25635
gazebo_winter,17,6,0.21721
gazebo_winter,17,7,0.21618
gazebo_winter,17,8,0.21343
gazebo_winter,17,9,0.20617
gazebo_winter,17,10,0.22471999999999998
gazebo_winter,17,11,0.28168000000000004
gazebo_winter,17,12,0.3316
gazebo_winter,17,13,0.41794
gazebo_winter,17,14,0.44232
gazebo_winter,17,15,0.43841
gazebo_winter,17,16,0.53284
gazebo_winter,17,18,0.63926
gazebo_winter,17,19,0.5213899999999999
gazebo_winter,17,20,0.37345
gazebo_winter,17,21,0.34373000000000004
gazebo_winter,17,22,0.36264
gazebo_winter,17,23,0.33562
gazebo_winter,17,24,0.31178
gazebo_winter,17,25,0.28192
gazebo_winter,17,26,0.26599
gazebo_winter,17,27,0.21215
gazebo_winter,17,28,0.19433
gazebo_winter,17,29,0.15373
gazebo_winter,17,30,0.15675
gazebo_winter,18,0,0.42091000000000006
gazebo_winter,18,1,0.45833999999999997
gazebo_winter,18,2,0.48849
gazebo_winter,18,3,0.45519
gazebo_winter,18,4,0.42217
gazebo_winter,18,5,0.304
gazebo_winter,18,6,0.27604
gazebo_winter,18,7,0.27263000000000004
gazebo_winter,18,8,0.25048000000000004
gazebo_winter,18,9,0.22637
gazebo_winter,18,10,0.22146999999999997
gazebo_winter,18,11,0.24756999999999998
gazebo_winter,18,12,0.28872
gazebo_winter,18,13,0.35953
